City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Eureka,US,2022-04-03 10:33:12,40.8021,-124.1637,46.2,80,67,4.29
296,Kruisfontein,ZA,2022-04-03 10:33:13,-34.0033,24.7314,71.89,57,88,4.5
297,Mount Isa,AU,2022-04-03 10:33:13,-20.7333,139.5,82.17,26,9,0.0
298,Half Moon Bay,US,2022-04-03 10:33:13,37.4636,-122.4286,56.48,79,0,10.36
299,Danilovka,RU,2022-04-03 10:33:13,50.3557,44.1168,59.77,58,64,16.6
300,Tucumcari,US,2022-04-03 10:33:14,35.1717,-103.725,58.84,23,0,18.41
301,Coahuayana,MX,2022-04-03 10:33:14,18.7333,-103.6833,64.51,63,1,2.37
302,Saint-Georges,GD,2022-04-03 10:33:14,12.0564,-61.7485,78.48,73,20,14.97
303,Suluq,LY,2022-04-03 10:33:15,31.6682,20.2521,83.68,13,99,9.44
304,Chotila,IN,2022-04-03 10:33:15,22.4167,71.1833,101.8,12,0,8.25
305,Pacific Grove,US,2022-04-03 10:33:15,36.6177,-121.9166,50.67,93,100,5.99
306,Zacatepec,MX,2022-04-03 10:33:15,18.65,-99.2,76.42,34,25,0.45
307,Broome,US,2022-04-03 10:33:16,42.2506,-75.833,36.86,79,100,5.75
308,Okato,NZ,2022-04-03 10:33:16,-39.2,173.8833,56.91,88,9,2.24
309,Vestmannaeyjar,IS,2022-04-03 10:33:16,63.4427,-20.2734,45.59,100,100,20.71
310,Beringovskiy,RU,2022-04-03 10:33:17,63.05,179.3167,-5.89,96,95,12.57
311,Sola,VU,2022-04-03 10:33:17,-13.8833,167.55,78.42,83,100,9.98
312,Douentza,ML,2022-04-03 10:33:17,14.9951,-2.9517,101.77,9,3,10.65
313,Qaqortoq,GL,2022-04-03 10:33:18,60.7167,-46.0333,36.52,76,97,2.66
314,Sao Filipe,CV,2022-04-03 10:33:18,14.8961,-24.4956,71.01,73,43,8.9
315,Nome,US,2022-04-03 10:33:18,64.5011,-165.4064,14.07,48,0,8.05
316,Tornio,FI,2022-04-03 10:33:18,65.8481,24.1466,28.42,69,98,5.44
317,San-Pedro,CI,2022-04-03 10:33:19,4.7485,-6.6363,86.58,61,100,7.72
318,Guadalajara,MX,2022-04-03 10:33:19,20.6667,-103.3333,60.98,41,0,0.0
319,Ocos,GT,2022-04-03 10:33:19,14.5094,-92.1933,79.72,74,2,9.35
320,Carutapera,BR,2022-04-03 10:34:20,-1.195,-46.02,78.51,90,71,5.75
321,Abnub,EG,2022-04-03 10:34:20,27.2696,31.1511,93.42,4,100,11.7
322,Malatya,TR,2022-04-03 10:34:20,38.5,38.0,73.45,18,0,21.85
323,Xining,CN,2022-04-03 10:30:38,36.6167,101.7667,52.45,19,100,14.61
324,Mattru,SL,2022-04-03 10:34:20,7.6244,-11.8332,83.59,69,100,2.95
325,Lunenburg,CA,2022-04-03 10:30:26,44.3835,-64.3155,32.05,74,47,8.05
326,Husavik,IS,2022-04-03 10:34:21,66.0449,-17.3389,34.03,99,100,6.55
327,Lingao,CN,2022-04-03 10:34:21,19.9103,109.6859,65.41,73,53,13.44
328,Aviles,ES,2022-04-03 10:33:53,43.5547,-5.9248,49.39,71,40,11.01
329,Khorramshahr,IR,2022-04-03 10:34:21,30.4397,48.1664,96.76,7,0,9.22
330,Talnakh,RU,2022-04-03 10:33:13,69.4865,88.3972,11.21,94,100,2.77
331,Vila Franca Do Campo,PT,2022-04-03 10:34:22,37.7167,-25.4333,61.21,79,98,19.08
332,Chake Chake,TZ,2022-04-03 10:34:22,-5.2459,39.7666,90.79,53,81,4.85
333,Ahipara,NZ,2022-04-03 10:34:22,-35.1667,173.1667,63.03,90,0,2.51
334,Lorengau,PG,2022-04-03 10:34:23,-2.0226,147.2712,80.38,78,99,2.19
335,Constitucion,CL,2022-04-03 10:34:23,-35.3333,-72.4167,51.21,57,38,13.22
336,Kahului,US,2022-04-03 10:34:23,20.8947,-156.47,73.85,78,0,14.97
337,Mangai,CD,2022-04-03 10:34:24,-4.05,19.5333,90.23,46,99,2.55
338,Baherden,TM,2022-04-03 10:34:24,38.4362,57.4316,90.75,10,13,5.7
339,Yagodnoye,RU,2022-04-03 10:34:24,62.55,149.6667,-11.09,98,53,2.98
340,Shingu,JP,2022-04-03 10:34:24,33.7333,135.9833,51.75,91,100,9.19
341,Alice Springs,AU,2022-04-03 10:34:25,-23.7,133.8833,71.15,32,2,8.05
342,Canon City,US,2022-04-03 10:34:25,38.441,-105.2424,55.38,46,0,8.05
343,Konakovo,RU,2022-04-03 10:34:25,56.7,36.7667,32.92,78,100,11.95
344,Lokosovo,RU,2022-04-03 10:34:26,61.1333,74.8167,27.91,89,96,7.09
345,San Jose,US,2022-04-03 10:31:22,37.3394,-121.895,55.22,76,0,0.0
346,Marquette,US,2022-04-03 10:34:26,46.5333,-87.6335,31.77,91,97,5.48
347,Key West,US,2022-04-03 10:29:35,24.5557,-81.7826,80.6,82,0,17.27
348,Sinazongwe,ZM,2022-04-03 10:34:26,-17.2614,27.4618,82.22,63,17,12.93
349,Mendota,US,2022-04-03 10:34:27,36.7536,-120.3816,53.87,56,100,6.15
350,Moron,AR,2022-04-03 10:34:27,-34.6534,-58.6198,64.15,86,19,5.93
351,Ulaanbaatar,MN,2022-04-03 10:34:27,47.9077,106.8832,55.53,10,40,11.18
352,Andenes,NO,2022-04-03 10:34:27,69.3143,16.1194,31.98,64,20,19.57
353,Jalu,LY,2022-04-03 10:34:28,29.0331,21.5482,90.07,9,0,14.09
354,Khatanga,RU,2022-04-03 10:34:28,71.9667,102.5,-8.36,95,79,7.14
355,Dubrovnik,HR,2022-04-03 10:34:28,42.6481,18.0922,40.64,93,75,12.66
356,Changping,CN,2022-04-03 10:34:29,40.2186,116.2197,65.84,18,0,7.0
357,Petauke,ZM,2022-04-03 10:34:29,-14.2426,31.3253,72.27,78,95,6.73
358,Orlik,RU,2022-04-03 10:34:29,52.5178,99.825,33.12,76,99,5.26
359,Balykshi,KZ,2022-04-03 10:34:29,47.0667,51.8667,73.4,28,0,6.71
360,Beyneu,KZ,2022-04-03 10:34:30,45.3167,55.2,79.81,16,11,20.56
361,Mayya,RU,2022-04-03 10:34:30,61.7333,130.2811,22.32,95,100,3.85
362,Guzelyurt,TR,2022-04-03 10:34:30,38.2772,34.3719,61.3,22,100,18.84
363,Faanui,PF,2022-04-03 10:35:30,-16.4833,-151.75,80.78,76,7,6.42
364,Soubre,CI,2022-04-03 10:35:31,5.7856,-6.6083,87.96,55,99,4.85
365,Arroyo,ES,2022-04-03 10:35:31,41.6096,-4.7969,48.18,60,75,11.5
366,Hofn,IS,2022-04-03 10:35:31,64.2539,-15.2082,41.68,91,100,4.16
367,Nayudupeta,IN,2022-04-03 10:35:32,13.9,79.9,99.48,40,2,15.99
368,Mountain Home,US,2022-04-03 10:35:32,43.133,-115.6912,26.08,100,0,0.0
369,Ambon,ID,2022-04-03 10:35:32,-3.6954,128.1814,82.08,68,87,3.2
370,Pizhanka,RU,2022-04-03 10:35:33,57.4604,48.542,37.54,100,100,14.41
371,Kropotkin,RU,2022-04-03 10:35:33,45.4375,40.5756,67.71,45,100,14.36
372,Qandala,SO,2022-04-03 10:35:33,11.472,49.8728,87.08,47,21,7.09
373,Manado,ID,2022-04-03 10:35:33,1.487,124.8455,79.57,89,40,5.75
374,Grindavik,IS,2022-04-03 10:35:34,63.8424,-22.4338,43.27,100,100,18.41
375,Comacchio,IT,2022-04-03 10:35:34,44.6975,12.1858,51.89,52,84,13.09
376,Bathsheba,BB,2022-04-03 10:35:34,13.2167,-59.5167,77.61,73,40,16.11
377,Mehran,IR,2022-04-03 10:35:35,33.1222,46.1646,97.21,7,95,11.01
378,Srednekolymsk,RU,2022-04-03 10:35:35,67.45,153.6833,-12.84,100,33,3.65
379,Kyabe,TD,2022-04-03 10:35:35,9.4515,18.9449,103.55,17,69,5.39
380,Uyskoye,RU,2022-04-03 10:35:36,54.3775,60.0047,44.87,85,100,13.87
381,Baltay,RU,2022-04-03 10:35:36,52.4652,46.6308,50.45,86,95,18.75
382,Dudinka,RU,2022-04-03 10:32:14,69.4058,86.1778,11.62,97,96,4.18
383,Tahe,CN,2022-04-03 10:35:36,52.3333,124.7333,41.41,72,100,10.76
384,Kuzedeyevo,RU,2022-04-03 10:35:37,53.3308,87.2019,39.18,96,100,8.93
385,Setermoen,NO,2022-04-03 10:35:37,68.861,18.3486,28.36,57,91,13.0
386,Gobabis,NA,2022-04-03 10:35:37,-22.45,18.9667,70.29,56,99,7.09
387,Belyy Yar,RU,2022-04-03 10:35:37,53.6039,91.3903,38.86,93,75,2.24
388,Turbat,PK,2022-04-03 10:35:38,26.0023,63.044,103.68,7,78,19.15
389,Port Lincoln,AU,2022-04-03 10:35:31,-34.7333,135.8667,61.47,77,0,9.01
390,Taksimo,RU,2022-04-03 10:35:38,56.3444,114.8794,16.83,66,97,8.7
391,Yulara,AU,2022-04-03 10:35:38,-25.2406,130.9889,76.84,18,0,4.61
392,Townsville,AU,2022-04-03 10:35:39,-19.25,146.8,81.48,78,40,10.36
393,Lavrentiya,RU,2022-04-03 10:35:39,65.5833,-171.0,-8.27,91,10,10.09
394,Anadyr,RU,2022-04-03 10:35:39,64.75,177.4833,1.9,66,0,4.47
395,Balikpapan,ID,2022-04-03 10:35:39,-1.2675,116.8289,77.99,100,20,1.14
396,Consolacion Del Sur,CU,2022-04-03 10:35:40,22.5047,-83.5136,70.0,94,6,1.68
397,Blagoyevo,RU,2022-04-03 10:35:40,63.3667,47.9167,28.83,91,100,11.25
398,Fort Nelson,CA,2022-04-03 10:35:40,58.8053,-122.7002,17.19,79,75,0.0
399,Salalah,OM,2022-04-03 10:35:41,17.0151,54.0924,95.09,29,0,12.66
400,Tautira,PF,2022-04-03 10:35:41,-17.7333,-149.15,81.57,79,26,8.3
401,Skibotn,NO,2022-04-03 10:35:41,69.3913,20.2679,28.36,66,53,7.99
402,Kande,TG,2022-04-03 10:35:42,9.9578,1.0447,86.34,33,75,7.85
403,Newport,GB,2022-04-03 10:35:42,51.5877,-2.9984,50.11,59,94,3.15
404,Nacala,MZ,2022-04-03 10:35:42,-14.5428,40.6728,85.33,64,10,7.11
405,Opunake,NZ,2022-04-03 10:35:42,-39.4556,173.8583,57.85,87,7,5.93
406,Mnogovershinnyy,RU,2022-04-03 10:35:43,53.9353,139.9242,28.8,94,100,3.65
407,Kyzyl-Suu,KG,2022-04-03 10:35:43,42.3414,78.0056,51.35,50,0,4.12
408,Anand,IN,2022-04-03 10:36:43,22.5667,72.9333,103.98,7,1,11.07
409,Tecoanapa,MX,2022-04-03 10:36:44,16.5167,-98.75,72.18,68,43,3.78
410,Komoro,JP,2022-04-03 10:36:44,36.3167,138.4333,40.75,93,100,1.99
411,Verkhnyaya Inta,RU,2022-04-03 10:36:44,65.9811,60.3094,26.35,65,51,14.61
412,Buala,SB,2022-04-03 10:36:45,-8.145,159.5921,80.01,84,66,5.99
413,Libertador General San Martin,AR,2022-04-03 10:35:04,-23.8064,-64.7876,51.98,70,0,2.53
414,Nyagan,RU,2022-04-03 10:36:45,62.1406,65.3936,26.87,89,100,11.05
415,Beian,NO,2022-04-03 10:36:45,63.6559,9.5683,37.56,70,75,10.36
416,Boyolangu,ID,2022-04-03 10:36:46,-8.1181,111.8935,78.53,85,54,5.01
417,Adiake,CI,2022-04-03 10:36:46,5.2863,-3.304,88.74,60,100,6.89
418,Puerto Leguizamo,CO,2022-04-03 10:36:46,-0.1934,-74.7819,69.06,99,100,1.86
419,Lata,PT,2022-04-03 10:36:47,40.1629,-8.3327,53.82,28,0,8.43
420,Karatau,KZ,2022-04-03 10:36:47,43.1667,70.4667,71.29,33,4,8.7
421,Chicama,PE,2022-04-03 10:36:47,-7.8447,-79.1469,63.14,83,96,5.86
422,Traverse City,US,2022-04-03 10:36:47,44.7631,-85.6206,35.8,97,100,4.61
423,Ilulissat,GL,2022-04-03 10:36:48,69.2167,-51.1,26.62,80,100,13.8
424,Caravelas,BR,2022-04-03 10:36:48,-17.7125,-39.2481,79.32,79,21,1.61
425,Horizontina,BR,2022-04-03 10:36:48,-27.6258,-54.3078,62.4,95,92,7.14
426,Jinchang,CN,2022-04-03 10:36:49,38.4953,102.1739,58.15,10,100,9.62
427,Dutse,NG,2022-04-03 10:36:49,11.7594,9.3392,99.25,7,100,3.18
428,Svetlogorsk,BY,2022-04-03 10:36:49,52.6333,29.7333,34.0,76,100,12.26
429,Marystown,CA,2022-04-03 10:36:50,47.1666,-55.1483,33.85,100,99,8.99
430,Okha,RU,2022-04-03 10:36:50,53.5739,142.9478,25.97,94,100,6.93
431,Vanimo,PG,2022-04-03 10:36:50,-2.6741,141.3028,79.25,83,99,1.14
432,Taywarah,AF,2022-04-03 10:36:51,33.35,64.4167,59.92,10,0,7.4
433,Jiwani,PK,2022-04-03 10:36:51,25.05,61.7417,82.94,53,53,7.72
434,Mega,ET,2022-04-03 10:36:51,4.05,38.3,81.72,24,100,21.56
435,Houston,US,2022-04-03 10:31:59,29.7633,-95.3633,66.06,88,100,5.75
436,Belmonte,BR,2022-04-03 10:36:52,-15.8631,-38.8828,79.25,78,51,4.0
437,Port Macquarie,AU,2022-04-03 10:36:52,-31.4333,152.9167,65.89,79,98,6.04
438,Contamana,PE,2022-04-03 10:36:52,-7.3333,-75.0167,63.72,89,38,1.21
439,Porto Walter,BR,2022-04-03 10:36:52,-8.2686,-72.7439,66.4,96,53,2.33
440,Narimanov,RU,2022-04-03 10:36:53,46.6927,47.8498,75.11,24,61,8.5
441,Ratnagiri,IN,2022-04-03 10:36:53,16.9833,73.3,85.62,59,97,13.04
442,Kuzovatovo,RU,2022-04-03 10:36:53,53.5468,47.6866,54.88,69,80,18.81
443,Batemans Bay,AU,2022-04-03 10:36:54,-35.7167,150.1833,67.1,61,1,9.28
444,Cap-Aux-Meules,CA,2022-04-03 10:36:54,47.3821,-61.8597,33.82,69,40,26.46
445,Vanavara,RU,2022-04-03 10:36:54,60.34,102.2797,20.98,77,100,8.05
446,Dhidhdhoo,MV,2022-04-03 10:36:54,6.8833,73.1,83.91,68,8,4.34
447,Charlestown,AU,2022-04-03 10:36:55,-32.95,151.6667,68.41,67,99,6.44
448,Sechura,PE,2022-04-03 10:36:55,-5.5569,-80.8222,70.29,79,95,10.8
449,Boke,GN,2022-04-03 10:36:55,10.9409,-14.2967,90.84,31,66,3.49
450,Chama,CH,2022-04-03 10:37:56,47.1821,8.4636,39.94,73,40,6.91
451,Ozernovskiy,RU,2022-04-03 10:37:56,51.5,156.5167,29.8,78,93,11.05
452,Mojo,ET,2022-04-03 10:37:56,8.6,39.1167,84.87,23,12,15.66
453,Tra Vinh,VN,2022-04-03 10:37:57,9.9347,106.3453,81.28,72,79,7.76
454,Pushkino,RU,2022-04-03 10:37:57,56.0172,37.8667,34.09,90,100,12.93
455,Colares,PT,2022-04-03 10:37:57,38.7992,-9.4469,57.97,36,0,24.0
456,Rio Grande,BR,2022-04-03 10:37:58,-32.035,-52.0986,64.94,79,100,18.19
457,College,US,2022-04-03 10:37:58,64.8569,-147.8028,15.75,79,100,6.91
458,Samarai,PG,2022-04-03 10:37:58,-10.6167,150.6667,80.8,75,100,2.66
459,Malnate,IT,2022-04-03 10:37:58,45.7908,8.8819,52.72,55,36,5.99
460,Uray,RU,2022-04-03 10:37:59,60.1247,64.7758,28.38,96,100,15.43
461,Januaria,BR,2022-04-03 10:37:59,-15.4833,-44.3667,76.53,58,5,6.58
462,Vardo,NO,2022-04-03 10:37:59,70.3705,31.1107,29.71,71,100,13.8
463,Klaksvik,FO,2022-04-03 10:38:00,62.2266,-6.589,45.52,94,100,16.17
464,Itarema,BR,2022-04-03 10:38:00,-2.9248,-39.9167,78.21,84,71,9.51
465,Soyo,AO,2022-04-03 10:38:00,-6.1349,12.3689,81.77,79,100,9.01
466,Beloha,MG,2022-04-03 10:38:00,-25.1667,45.05,91.44,26,0,6.51
467,Romny,UA,2022-04-03 10:38:01,50.751,33.4747,37.62,69,100,8.7
468,Sao Joao Da Barra,BR,2022-04-03 10:38:01,-21.6403,-41.0511,68.09,86,17,7.49
469,Illapel,CL,2022-04-03 10:38:01,-31.6308,-71.1653,59.31,68,77,2.08
470,Nakuru,KE,2022-04-03 10:38:02,-0.2833,36.0667,79.02,35,85,13.06
471,Ternate,ID,2022-04-03 10:38:02,0.8,127.4,81.07,79,65,6.38
472,Bundaberg,AU,2022-04-03 10:38:02,-24.85,152.35,73.69,87,40,2.3
473,Camocim,BR,2022-04-03 10:38:03,-2.9022,-40.8411,77.45,81,49,9.24
474,Grand-Lahou,CI,2022-04-03 10:38:03,5.1367,-5.0242,85.73,67,100,10.56
475,Turukhansk,RU,2022-04-03 10:38:03,65.8167,87.9833,22.82,77,100,5.03
476,Pasighat,IN,2022-04-03 10:38:03,28.0667,95.3333,72.32,82,100,6.11
477,Drayton Valley,CA,2022-04-03 10:35:14,53.2168,-114.9854,29.19,87,11,8.01
478,Fort Wellington,GY,2022-04-03 10:38:04,6.4,-57.6,76.51,90,100,7.61
479,Muros,ES,2022-04-03 10:38:04,42.7762,-9.0603,55.09,51,2,14.72
480,Lima,PE,2022-04-03 10:35:40,-12.0432,-77.0282,68.9,80,100,5.75
481,Hollola,FI,2022-04-03 10:38:04,61.05,25.4333,36.43,52,34,5.46
482,La Libertad,EC,2022-04-03 10:38:05,-2.2333,-80.9,74.14,86,100,6.29
483,Ronne,DK,2022-04-03 10:38:05,55.1009,14.7066,39.11,56,78,11.5
484,Ranong,TH,2022-04-03 10:38:05,9.9658,98.6348,84.13,85,90,8.75
485,Libenge,CD,2022-04-03 10:38:06,3.65,18.6333,95.47,35,100,6.22
486,Tigil,RU,2022-04-03 10:38:06,57.8,158.6667,15.08,98,100,4.03
487,Senador Guiomard,BR,2022-04-03 10:38:06,-10.1522,-67.7392,69.55,96,52,3.06
488,Biltine,TD,2022-04-03 10:38:06,14.5333,20.9167,101.97,6,84,9.95
489,Catamarca,AR,2022-04-03 10:38:07,-28.4696,-65.7852,58.77,64,0,4.52
490,Oranjemund,NA,2022-04-03 10:38:07,-28.55,16.4333,65.97,73,39,9.78
491,Mugur-Aksy,RU,2022-04-03 10:38:07,50.35,90.5,34.84,68,85,6.13
492,Petropavlovsk-Kamchatskiy,RU,2022-04-03 10:38:08,53.0452,158.6483,27.19,54,0,11.18
493,Verkhnevilyuysk,RU,2022-04-03 10:38:08,63.4453,120.3167,14.92,94,98,3.58
494,Sault Sainte Marie,CA,2022-04-03 10:36:25,46.5168,-84.3333,32.29,92,100,3.44
495,Saint-Pierre,RE,2022-04-03 10:38:08,-21.3393,55.4781,76.68,88,75,3.44
496,Larsnes,NO,2022-04-03 10:38:08,62.2028,5.5773,40.68,87,100,2.86
497,Killybegs,IE,2022-04-03 10:39:09,54.6333,-8.45,47.91,68,98,12.41
498,Buraydah,SA,2022-04-03 10:39:09,26.326,43.975,95.45,6,47,5.7
499,Sovetskaya Gavan,RU,2022-04-03 10:39:09,48.9723,140.2878,34.61,84,100,6.96
500,Agirish,RU,2022-04-03 10:39:10,61.9247,63.0231,25.59,95,100,13.96
501,Aljezur,PT,2022-04-03 10:39:10,37.3191,-8.8033,59.04,31,100,13.09
502,Waipawa,NZ,2022-04-03 10:39:10,-41.4122,175.5153,53.64,93,54,2.13
503,Wasilla,US,2022-04-03 10:39:10,61.5814,-149.4394,32.36,61,0,8.05
504,Bosaso,SO,2022-04-03 10:39:11,11.2842,49.1816,84.18,84,0,18.41
505,Ukiah,US,2022-04-03 10:39:11,39.1502,-123.2078,54.64,83,0,0.0
506,Urman,RU,2022-04-03 10:39:11,54.8831,56.8742,51.31,75,100,15.93
507,Pisco,PE,2022-04-03 10:39:12,-13.7,-76.2167,63.01,88,84,8.05
508,Semey,KZ,2022-04-03 10:39:12,50.4111,80.2275,64.62,32,0,8.95
509,Praya,CV,2022-04-03 10:39:12,14.9215,-23.5087,73.94,64,40,11.5
510,Pak Phanang,TH,2022-04-03 10:39:13,8.3511,100.202,80.62,85,100,13.29
511,Loharu,IN,2022-04-03 10:39:13,28.45,75.8167,104.52,2,2,10.98
512,Chernyshevskiy,RU,2022-04-03 10:39:13,63.0128,112.4714,13.96,91,100,7.85
513,Novo Aripuana,BR,2022-04-03 10:39:14,-5.1206,-60.3797,70.83,99,99,1.52
514,Ovalle,CL,2022-04-03 10:39:14,-30.5983,-71.2003,60.42,74,1,0.96
515,Moissala,TD,2022-04-03 10:39:14,8.3404,17.7663,106.5,17,61,3.47
516,Krasnoselkup,RU,2022-04-03 10:35:14,65.7,82.4667,22.03,79,96,2.86
517,Zhanakorgan,KZ,2022-04-03 10:39:14,43.9098,67.2495,75.94,13,97,2.33
518,Rio Gallegos,AR,2022-04-03 10:39:15,-51.6226,-69.2181,42.85,52,75,12.66
519,Arman,RU,2022-04-03 10:39:15,59.7,150.1667,10.49,88,83,2.3
520,Mafinga,TZ,2022-04-03 10:39:15,-7.25,35.0667,85.03,41,54,5.66
521,Storsteinnes,NO,2022-04-03 10:39:16,69.2408,19.2344,29.05,65,36,7.16
522,Escanaba,US,2022-04-03 10:36:22,45.7453,-87.0646,34.25,100,100,3.44
523,Boali,CF,2022-04-03 10:39:16,4.8005,18.1275,98.08,32,88,8.61
524,Sipoo,FI,2022-04-03 10:39:16,60.3775,25.2691,41.16,41,20,6.91
525,Nador,MA,2022-04-03 10:39:17,35.174,-2.9287,59.25,51,75,17.27
526,Koutiala,ML,2022-04-03 10:39:17,12.3917,-5.4642,94.75,33,100,11.39
527,Kwinana,AU,2022-04-03 10:34:30,-32.25,115.7667,77.14,100,42,16.8
528,Kaoma,ZM,2022-04-03 10:39:17,-14.7833,24.8,78.64,62,14,5.03
529,Stawell,AU,2022-04-03 10:39:18,-37.05,142.7667,60.15,72,87,7.36
530,Tarko-Sale,RU,2022-04-03 10:39:18,64.9225,77.785,19.4,80,24,6.93
531,Te Anau,NZ,2022-04-03 10:39:18,-45.4167,167.7167,49.57,86,38,0.85
532,Lingdong,CN,2022-04-03 10:39:18,46.5669,131.1453,51.26,40,0,13.67
533,Lao Cai,VN,2022-04-03 10:39:19,22.4833,103.95,67.77,62,0,2.37
534,Mount Pleasant,US,2022-04-03 10:35:36,32.7941,-79.8626,55.99,97,0,4.61
535,Crotone,IT,2022-04-03 10:39:19,39.0851,17.1178,58.95,54,0,17.27
536,Erdenet,MN,2022-04-03 10:39:19,49.0333,104.0833,47.26,27,100,3.62
537,Baruun-Urt,MN,2022-04-03 10:39:20,46.6806,113.2792,52.95,14,54,9.26
538,Vagur,FO,2022-04-03 10:39:20,61.4732,-6.8119,43.43,96,100,27.2
539,Izberbash,RU,2022-04-03 10:39:20,42.5696,47.8645,59.09,60,47,5.17
540,Port Hawkesbury,CA,2022-04-03 10:34:44,45.6169,-61.3485,33.44,82,100,13.8
541,Sovetskaya,RU,2022-04-03 10:39:21,44.7769,41.1722,65.14,50,97,5.01
542,Marondera,ZW,2022-04-03 10:39:21,-18.1853,31.5519,76.17,46,10,8.48
